Variable_group,Variable name,Class_1,Class_2,Class_3,Class_4,Class_5,Unit,Territory,Year,Value
Energy supply and use,Renewable power area by type,Wind,Onshore,Electricity generation (public service),NA,NA,Mha,BA,2035,0.224019
Energy supply and use,Renewable power area by type,Wind,Onshore,Electricity generation (public service),NA,NA,Mha,BA,2040,0.224021
Energy supply and use,Renewable power area by type,Wind,Onshore,Electricity generation (public service),NA,NA,Mha,BA,2045,0.224031
Energy supply and use,Renewable power area by type,Wind,Onshore,Electricity generation (public service),NA,NA,Mha,BA,2050,0.224118
Energy supply and use,Renewable power area by type,Wind,Onshore,Electricity generation (public service),NA,NA,Mha,CE,2025,0.050814
Energy supply and use,Renewable power area by type,Wind,Onshore,Electricity generation (public service),NA,NA,Mha,CE,2030,0.050815
Energy supply and use,Renewable power area by type,Wind,Onshore,Electricity generation (public service),NA,NA,Mha,CE,2035,0.050817
Energy supply and use,Renewable power area by type,Wind,Onshore,Electricity generation (public service),NA,NA,Mha,CE,2040,0.050819
Energy supply and use,Renewable power area by type,Wind,Onshore,Electricity generation (public service),NA,NA,Mha,CE,2045,0.050821
Energy supply and use,Renewable power area by type,Wind,Onshore,Electricity generation (public service),NA,NA,Mha,CE,2050,0.050951
Energy supply and use,Renewable power area by type,Wind,Onshore,Electricity generation (public service),NA,NA,Mha,ES,2025,5e-05
Energy supply and use,Renewable power area by type,Wind,Onshore,Electricity generation (public service),NA,NA,Mha,ES,2030,5e-05
Energy supply and use,Renewable power area by type,Wind,Onshore,Electricity generation (public service),NA,NA,Mha,ES,2035,5e-05
Energy supply and use,Renewable power area by type,Wind,Onshore,Electricity generation (public service),NA,NA,Mha,ES,2040,5.3e-05
Energy supply and use,Renewable power area by type,Wind,Onshore,Electricity generation (public service),NA,NA,Mha,ES,2045,5.4e-05
Energy supply and use,Renewable power area by type,Wind,Onshore,Electricity generation (public service),NA,NA,Mha,ES,2050,0.000105
Energy supply and use,Renewable power area by type,Wind,Onshore,Electricity generation (public service),NA,NA,Mha,GO,2025,0.000282
Energy supply and use,Renewable power area by type,Wind,Onshore,Electricity generation (public service),NA,NA,Mha,GO,2030,0.000282
Energy supply and use,Renewable power area by type,Wind,Onshore,Electricity generation (public service),NA,NA,Mha,GO,2035,0.000283
Energy supply and use,Renewable power area by type,Wind,Onshore,Electricity generation (public service),NA,NA,Mha,GO,2040,0.000284
Energy supply and use,Renewable power area by type,Wind,Onshore,Electricity generation (public service),NA,NA,Mha,GO,2045,0.000285
Energy supply and use,Renewable power area by type,Wind,Onshore,Electricity generation (public service),NA,NA,Mha,GO,2050,0.000447
Energy supply and use,Renewable power area by type,Wind,Onshore,Electricity generation (public service),NA,NA,Mha,MA,2025,0.008188
Energy supply and use,Renewable power area by type,Wind,Onshore,Electricity generation (public service),NA,NA,Mha,MA,2030,0.008189
Energy supply and use,Renewable power area by type,Wind,Onshore,Electricity generation (public service),NA,NA,Mha,MA,2035,0.008189
Energy supply and use,Renewable power area by type,Wind,Onshore,Electricity generation (public service),NA,NA,Mha,MA,2040,0.008191
Energy supply and use,Renewable power area by type,Wind,Onshore,Electricity generation (public service),NA,NA,Mha,MA,2045,0.008191
Energy supply and use,Renewable power area by type,Wind,Onshore,Electricity generation (public service),NA,NA,Mha,MA,2050,0.008283
Energy supply and use,Renewable power area by type,Wind,Onshore,Electricity generation (public service),NA,NA,Mha,MG,2025,0.000265
Energy supply and use,Renewable power area by type,Wind,Onshore,Electricity generation (public service),NA,NA,Mha,MG,2030,0.000266
Energy supply and use,Renewable power area by type,Wind,Onshore,Electricity generation (public service),NA,NA,Mha,MG,2035,0.000267
Energy supply and use,Renewable power area by type,Wind,Onshore,Electricity generation (public service),NA,NA,Mha,MG,2040,0.000268
Energy supply and use,Renewable power area by type,Wind,Onshore,Electricity generation (public service),NA,NA,Mha,MG,2045,0.00027
Energy supply and use,Renewable power area by type,Wind,Onshore,Electricity generation (public service),NA,NA,Mha,MG,2050,0.000405
Energy supply and use,Renewable power area by type,Wind,Onshore,Electricity generation (public service),NA,NA,Mha,MS,2025,0.000311
Energy supply and use,Renewable power area by type,Wind,Onshore,Electricity generation (public service),NA,NA,Mha,MS,2030,0.000312
Energy supply and use,Renewable power area by type,Wind,Onshore,Electricity generation (public service),NA,NA,Mha,MS,2035,0.000313
Energy supply and use,Renewable power area by type,Wind,Onshore,Electricity generation (public service),NA,NA,Mha,MS,2040,0.000314
Energy supply and use,Renewable power area by type,Wind,Onshore,Electricity generation (public service),NA,NA,Mha,MS,2045,0.000316
Energy supply and use,Renewable power area by type,Wind,Onshore,Electricity generation (public service),NA,NA,Mha,MS,2050,0.000465
Energy supply and use,Renewable power area by type,Wind,Onshore,Electricity generation (public service),NA,NA,Mha,MT,2025,0.000286
Energy supply and use,Renewable power area by type,Wind,Onshore,Electricity generation (public service),NA,NA,Mha,MT,2030,0.000287
Energy supply and use,Renewable power area by type,Wind,Onshore,Electricity generation (public service),NA,NA,Mha,MT,2035,0.000288
Energy supply and use,Renewable power area by type,Wind,Onshore,Electricity generation (public service),NA,NA,Mha,MT,2040,0.000289
Energy supply and use,Renewable power area by type,Wind,Onshore,Electricity generation (public service),NA,NA,Mha,MT,2045,0.00029
Energy supply and use,Renewable power area by type,Wind,Onshore,Electricity generation (public service),NA,NA,Mha,MT,2050,0.000469
Energy supply and use,Renewable power area by type,Wind,Onshore,Electricity generation (public service),NA,NA,Mha,PA,2025,0.000278
Energy supply and use,Renewable power area by type,Wind,Onshore,Electricity generation (public service),NA,NA,Mha,PA,2030,0.000279
Energy supply and use,Renewable power area by type,Wind,Onshore,Electricity generation (public service),NA,NA,Mha,PA,2035,0.00028
Energy supply and use,Renewable power area by type,Wind,Onshore,Electricity generation (public service),NA,NA,Mha,PA,2040,0.000282
Energy supply and use,Renewable power area by type,Wind,Onshore,Electricity generation (public service),NA,NA,Mha,PA,2045,0.000284
Energy supply and use,Renewable power area by type,Wind,Onshore,Electricity generation (public service),NA,NA,Mha,PA,2050,0.000485
Energy supply and use,Renewable power area by type,Wind,Onshore,Electricity generation (public service),NA,NA,Mha,PB,2025,0.022905
Energy supply and use,Renewable power area by type,Wind,Onshore,Electricity generation (public service),NA,NA,Mha,PB,2030,0.022906
Energy supply and use,Renewable power area by type,Wind,Onshore,Electricity generation (public service),NA,NA,Mha,PB,2035,0.022907
Energy supply and use,Renewable power area by type,Wind,Onshore,Electricity generation (public service),NA,NA,Mha,PB,2040,0.022907
Energy supply and use,Renewable power area by type,Wind,Onshore,Electricity generation (public service),NA,NA,Mha,PB,2045,0.022913
Energy supply and use,Renewable power area by type,Wind,Onshore,Electricity generation (public service),NA,NA,Mha,PB,2050,0.022928
Energy supply and use,Renewable power area by type,Wind,Onshore,Electricity generation (public service),NA,NA,Mha,PE,2025,0.054236
Energy supply and use,Renewable power area by type,Wind,Onshore,Electricity generation (public service),NA,NA,Mha,PE,2030,0.222649
Energy supply and use,Renewable power area by type,Wind,Onshore,Electricity generation (public service),NA,NA,Mha,PE,2035,0.233543
Energy supply and use,Renewable power area by type,Wind,Onshore,Electricity generation (public service),NA,NA,Mha,PE,2040,0.296414
Energy supply and use,Renewable power area by type,Wind,Onshore,Electricity generation (public service),NA,NA,Mha,PE,2045,0.296502
Energy supply and use,Renewable power area by type,Wind,Onshore,Electricity generation (public service),NA,NA,Mha,PE,2050,0.307413
Energy supply and use,Renewable power area by type,Wind,Onshore,Electricity generation (public service),NA,NA,Mha,PI,2025,0.078651
Energy supply and use,Renewable power area by type,Wind,Onshore,Electricity generation (public service),NA,NA,Mha,PI,2030,0.078673
Energy supply and use,Renewable power area by type,Wind,Onshore,Electricity generation (public service),NA,NA,Mha,PI,2035,0.078675
Energy supply and use,Renewable power area by type,Wind,Onshore,Electricity generation (public service),NA,NA,Mha,PI,2040,0.07871
Energy supply and use,Renewable power area by type,Wind,Onshore,Electricity generation (public service),NA,NA,Mha,PI,2045,0.078711
Energy supply and use,Renewable power area by type,Wind,Onshore,Electricity generation (public service),NA,NA,Mha,PI,2050,0.078782
Energy supply and use,Renewable power area by type,Wind,Onshore,Electricity generation (public service),NA,NA,Mha,PR,2025,0.001398
Energy supply and use,Renewable power area by type,Wind,Onshore,Electricity generation (public service),NA,NA,Mha,PR,2030,0.001399
Energy supply and use,Renewable power area by type,Wind,Onshore,Electricity generation (public service),NA,NA,Mha,PR,2035,0.001399
Energy supply and use,Renewable power area by type,Wind,Onshore,Electricity generation (public service),NA,NA,Mha,PR,2040,0.001401
Energy supply and use,Renewable power area by type,Wind,Onshore,Electricity generation (public service),NA,NA,Mha,PR,2045,0.001401
Energy supply and use,Renewable power area by type,Wind,Onshore,Electricity generation (public service),NA,NA,Mha,PR,2050,0.001466
Energy supply and use,Renewable power area by type,Wind,Onshore,Electricity generation (public service),NA,NA,Mha,RJ,2025,0.000545
Energy supply and use,Renewable power area by type,Wind,Onshore,Electricity generation (public service),NA,NA,Mha,RJ,2030,0.000545
Energy supply and use,Renewable power area by type,Wind,Onshore,Electricity generation (public service),NA,NA,Mha,RJ,2035,0.000545
Energy supply and use,Renewable power area by type,Wind,Onshore,Electricity generation (public service),NA,NA,Mha,RJ,2040,0.000545
Energy supply and use,Renewable power area by type,Wind,Onshore,Electricity generation (public service),NA,NA,Mha,RJ,2045,0.000545
Energy supply and use,Renewable power area by type,Wind,Onshore,Electricity generation (public service),NA,NA,Mha,RJ,2050,0.000548
Energy supply and use,Renewable power area by type,Wind,Onshore,Electricity generation (public service),NA,NA,Mha,RN,2025,0.203452
Energy supply and use,Renewable power area by type,Wind,Onshore,Electricity generation (public service),NA,NA,Mha,RN,2030,0.208608
Energy supply and use,Renewable power area by type,Wind,Onshore,Electricity generation (public service),NA,NA,Mha,RN,2035,0.597233
Energy supply and use,Renewable power area by type,Wind,Onshore,Electricity generation (public service),NA,NA,Mha,RN,2040,0.597244
Energy supply and use,Renewable power area by type,Wind,Onshore,Electricity generation (public service),NA,NA,Mha,RN,2045,1.001303
Energy supply and use,Renewable power area by type,Wind,Onshore,Electricity generation (public service),NA,NA,Mha,RN,2050,1.319178
Energy supply and use,Renewable power area by type,Wind,Onshore,Electricity generation (public service),NA,NA,Mha,RO,2025,0.000176
Energy supply and use,Renewable power area by type,Wind,Onshore,Electricity generation (public service),NA,NA,Mha,RO,2030,0.000176
Energy supply and use,Renewable power area by type,Wind,Onshore,Electricity generation (public service),NA,NA,Mha,RO,2035,0.000176
Energy supply and use,Renewable power area by type,Wind,Onshore,Electricity generation (public service),NA,NA,Mha,RO,2040,0.000177
Energy supply and use,Renewable power area by type,Wind,Onshore,Electricity generation (public service),NA,NA,Mha,RO,2045,0.000178
Energy supply and use,Renewable power area by type,Wind,Onshore,Electricity generation (public service),NA,NA,Mha,RO,2050,0.000281
Energy supply and use,Renewable power area by type,Wind,Onshore,Electricity generation (public service),NA,NA,Mha,RR,2025,5.5e-05
Energy supply and use,Renewable power area by type,Wind,Onshore,Electricity generation (public service),NA,NA,Mha,RR,2030,5.5e-05
Energy supply and use,Renewable power area by type,Wind,Onshore,Electricity generation (public service),NA,NA,Mha,RR,2035,5.5e-05
Energy supply and use,Renewable power area by type,Wind,Onshore,Electricity generation (public service),NA,NA,Mha,RR,2040,5.5e-05
Energy supply and use,Renewable power area by type,Wind,Onshore,Electricity generation (public service),NA,NA,Mha,RR,2045,5.5e-05
Energy supply and use,Renewable power area by type,Wind,Onshore,Electricity generation (public service),NA,NA,Mha,RR,2050,9.4e-05
Energy supply and use,Renewable power area by type,Wind,Onshore,Electricity generation (public service),NA,NA,Mha,RS,2025,0.083095
Energy supply and use,Renewable power area by type,Wind,Onshore,Electricity generation (public service),NA,NA,Mha,RS,2030,0.0985
Energy supply and use,Renewable power area by type,Wind,Onshore,Electricity generation (public service),NA,NA,Mha,RS,2035,0.098505
Energy supply and use,Renewable power area by type,Wind,Onshore,Electricity generation (public service),NA,NA,Mha,RS,2040,0.098507
Energy supply and use,Renewable power area by type,Wind,Onshore,Electricity generation (public service),NA,NA,Mha,RS,2045,0.098507
Energy supply and use,Renewable power area by type,Wind,Onshore,Electricity generation (public service),NA,NA,Mha,RS,2050,0.098516
Energy supply and use,Renewable power area by type,Wind,Onshore,Electricity generation (public service),NA,NA,Mha,SC,2025,0.003371
Energy supply and use,Renewable power area by type,Wind,Onshore,Electricity generation (public service),NA,NA,Mha,SC,2030,0.003371
Energy supply and use,Renewable power area by type,Wind,Onshore,Electricity generation (public service),NA,NA,Mha,SC,2035,0.003371
Energy supply and use,Renewable power area by type,Wind,Onshore,Electricity generation (public service),NA,NA,Mha,SC,2040,0.003371
Energy supply and use,Renewable power area by type,Wind,Onshore,Electricity generation (public service),NA,NA,Mha,SC,2045,0.003371
Energy supply and use,Renewable power area by type,Wind,Onshore,Electricity generation (public service),NA,NA,Mha,SC,2050,0.003375
Energy supply and use,Renewable power area by type,Wind,Onshore,Electricity generation (public service),NA,NA,Mha,SE,2025,0.000652
Energy supply and use,Renewable power area by type,Wind,Onshore,Electricity generation (public service),NA,NA,Mha,SE,2030,0.000652
Energy supply and use,Renewable power area by type,Wind,Onshore,Electricity generation (public service),NA,NA,Mha,SE,2035,0.000652
Energy supply and use,Renewable power area by type,Wind,Onshore,Electricity generation (public service),NA,NA,Mha,SE,2040,0.000652
Energy supply and use,Renewable power area by type,Wind,Onshore,Electricity generation (public service),NA,NA,Mha,SE,2045,0.000653
Energy supply and use,Renewable power area by type,Wind,Onshore,Electricity generation (public service),NA,NA,Mha,SE,2050,0.000676
Energy supply and use,Renewable power area by type,Wind,Onshore,Electricity generation (public service),NA,NA,Mha,SP,2025,0.000208
Energy supply and use,Renewable power area by type,Wind,Onshore,Electricity generation (public service),NA,NA,Mha,SP,2030,0.000209
Energy supply and use,Renewable power area by type,Wind,Onshore,Electricity generation (public service),NA,NA,Mha,SP,2035,0.00021
Energy supply and use,Renewable power area by type,Wind,Onshore,Electricity generation (public service),NA,NA,Mha,SP,2040,0.000212
Energy supply and use,Renewable power area by type,Wind,Onshore,Electricity generation (public service),NA,NA,Mha,SP,2045,0.000213
Energy supply and use,Renewable power area by type,Wind,Onshore,Electricity generation (public service),NA,NA,Mha,SP,2050,0.000347
Energy supply and use,Renewable power area by type,Wind,Onshore,Electricity generation (public service),NA,NA,Mha,TO,2025,0.000286
Energy supply and use,Renewable power area by type,Wind,Onshore,Electricity generation (public service),NA,NA,Mha,TO,2030,0.000287
Energy supply and use,Renewable power area by type,Wind,Onshore,Electricity generation (public service),NA,NA,Mha,TO,2035,0.000287
Energy supply and use,Renewable power area by type,Wind,Onshore,Electricity generation (public service),NA,NA,Mha,TO,2040,0.000289
Energy supply and use,Renewable power area by type,Wind,Onshore,Electricity generation (public service),NA,NA,Mha,TO,2045,0.00029
Energy supply and use,Renewable power area by type,Wind,Onshore,Electricity generation (public service),NA,NA,Mha,TO,2050,0.000418
