Variable_group,Variable name,Class_1,Class_2,Class_3,Class_4,Class_5,Unit,Territory,Year,Value
Power,Installed capacity by type,Energy,Electricity generation,Jequitinhonha,Hydropower,Reservoir,GW,BR,2030,0.399
Power,Installed capacity by type,Energy,Electricity generation,Jequitinhonha,Hydropower,Reservoir,GW,BR,2035,0.399
Power,Installed capacity by type,Energy,Electricity generation,Jequitinhonha,Hydropower,Reservoir,GW,BR,2040,0.399
Power,Installed capacity by type,Energy,Electricity generation,Jequitinhonha,Hydropower,Reservoir,GW,BR,2045,0.399
Power,Installed capacity by type,Energy,Electricity generation,Jequitinhonha,Hydropower,Reservoir,GW,BR,2050,0.399
Power,Installed capacity by type,Energy,Electricity generation,Paranapanema,Hydropower,Reservoir,GW,BR,2025,1.51896
Power,Installed capacity by type,Energy,Electricity generation,Paranapanema,Hydropower,Reservoir,GW,BR,2030,1.51896
Power,Installed capacity by type,Energy,Electricity generation,Paranapanema,Hydropower,Reservoir,GW,BR,2035,1.51896
Power,Installed capacity by type,Energy,Electricity generation,Paranapanema,Hydropower,Reservoir,GW,BR,2040,1.51896
Power,Installed capacity by type,Energy,Electricity generation,Paranapanema,Hydropower,Reservoir,GW,BR,2045,1.51896
Power,Installed capacity by type,Energy,Electricity generation,Paranapanema,Hydropower,Reservoir,GW,BR,2050,1.51896
Power,Installed capacity by type,Energy,Electricity generation,Paranaíba,Hydropower,Reservoir,GW,BR,2025,7.10473
Power,Installed capacity by type,Energy,Electricity generation,Paranaíba,Hydropower,Reservoir,GW,BR,2030,7.10473
Power,Installed capacity by type,Energy,Electricity generation,Paranaíba,Hydropower,Reservoir,GW,BR,2035,7.10473
Power,Installed capacity by type,Energy,Electricity generation,Paranaíba,Hydropower,Reservoir,GW,BR,2040,7.10473
Power,Installed capacity by type,Energy,Electricity generation,Paranaíba,Hydropower,Reservoir,GW,BR,2045,7.10473
Power,Installed capacity by type,Energy,Electricity generation,Paranaíba,Hydropower,Reservoir,GW,BR,2050,7.10473
Power,Installed capacity by type,Energy,Electricity generation,Paraná,Hydropower,Reservoir,GW,BR,2025,3.444
Power,Installed capacity by type,Energy,Electricity generation,Paraná,Hydropower,Reservoir,GW,BR,2030,3.444
Power,Installed capacity by type,Energy,Electricity generation,Paraná,Hydropower,Reservoir,GW,BR,2035,3.444
Power,Installed capacity by type,Energy,Electricity generation,Paraná,Hydropower,Reservoir,GW,BR,2040,3.444
Power,Installed capacity by type,Energy,Electricity generation,Paraná,Hydropower,Reservoir,GW,BR,2045,3.444
Power,Installed capacity by type,Energy,Electricity generation,Paraná,Hydropower,Reservoir,GW,BR,2050,3.444
