Variable_group,Variable name,Class_1,Class_2,Class_3,Class_4,Class_5,Unit,Territory,Year,Value
Energy supply and use,Power installed capacity,Wind,Offshore,Electricity generation (public service),NA,NA,GW,BR,2045,0.00071
Energy supply and use,Power installed capacity,Wind,Offshore,Electricity generation (public service),NA,NA,GW,BR,2050,0.0064
Energy supply and use,Power installed capacity,Wind,Onshore,Electricity generation (public service),NA,NA,GW,BR,2025,38.89055
Energy supply and use,Power installed capacity,Wind,Onshore,Electricity generation (public service),NA,NA,GW,BR,2030,48.90833
Energy supply and use,Power installed capacity,Wind,Onshore,Electricity generation (public service),NA,NA,GW,BR,2035,70.0839
Energy supply and use,Power installed capacity,Wind,Onshore,Electricity generation (public service),NA,NA,GW,BR,2040,73.41989
Energy supply and use,Power installed capacity,Wind,Onshore,Electricity generation (public service),NA,NA,GW,BR,2045,94.84154
Energy supply and use,Power installed capacity,Wind,Onshore,Electricity generation (public service),NA,NA,GW,BR,2050,112.377
Energy supply and use,Power installed capacity,Battery storage,NA,Electricity generation (public service),NA,NA,GW,AC,2025,0.07256
Energy supply and use,Power installed capacity,Battery storage,NA,Electricity generation (public service),NA,NA,GW,AC,2030,0.07308
Energy supply and use,Power installed capacity,Battery storage,NA,Electricity generation (public service),NA,NA,GW,AC,2035,0.07377
Energy supply and use,Power installed capacity,Battery storage,NA,Electricity generation (public service),NA,NA,GW,AC,2040,0.3524
Energy supply and use,Power installed capacity,Battery storage,NA,Electricity generation (public service),NA,NA,GW,AC,2045,0.41412
Energy supply and use,Power installed capacity,Battery storage,NA,Electricity generation (public service),NA,NA,GW,AC,2050,0.43266
Energy supply and use,Power installed capacity,Battery storage,NA,Electricity generation (public service),NA,NA,GW,AL,2025,0.06062
Energy supply and use,Power installed capacity,Battery storage,NA,Electricity generation (public service),NA,NA,GW,AL,2030,0.06102
Energy supply and use,Power installed capacity,Battery storage,NA,Electricity generation (public service),NA,NA,GW,AL,2035,0.06229
Energy supply and use,Power installed capacity,Battery storage,NA,Electricity generation (public service),NA,NA,GW,AL,2040,0.06344
Energy supply and use,Power installed capacity,Battery storage,NA,Electricity generation (public service),NA,NA,GW,AL,2045,0.18456
Energy supply and use,Power installed capacity,Battery storage,NA,Electricity generation (public service),NA,NA,GW,AL,2050,0.24572
Energy supply and use,Power installed capacity,Battery storage,NA,Electricity generation (public service),NA,NA,GW,AM,2025,0.0587
Energy supply and use,Power installed capacity,Battery storage,NA,Electricity generation (public service),NA,NA,GW,AM,2030,0.05868
Energy supply and use,Power installed capacity,Battery storage,NA,Electricity generation (public service),NA,NA,GW,AM,2035,0.0591
Energy supply and use,Power installed capacity,Battery storage,NA,Electricity generation (public service),NA,NA,GW,AM,2040,0.24289
Energy supply and use,Power installed capacity,Battery storage,NA,Electricity generation (public service),NA,NA,GW,AM,2045,0.24337
Energy supply and use,Power installed capacity,Battery storage,NA,Electricity generation (public service),NA,NA,GW,AM,2050,0.28113
Energy supply and use,Power installed capacity,Battery storage,NA,Electricity generation (public service),NA,NA,GW,AP,2025,0.0434
Energy supply and use,Power installed capacity,Battery storage,NA,Electricity generation (public service),NA,NA,GW,AP,2030,0.04314
Energy supply and use,Power installed capacity,Battery storage,NA,Electricity generation (public service),NA,NA,GW,AP,2035,0.01014
Energy supply and use,Power installed capacity,Battery storage,NA,Electricity generation (public service),NA,NA,GW,AP,2040,0.02027
Energy supply and use,Power installed capacity,Battery storage,NA,Electricity generation (public service),NA,NA,GW,AP,2045,0.0233
Energy supply and use,Power installed capacity,Battery storage,NA,Electricity generation (public service),NA,NA,GW,AP,2050,0.17205
Energy supply and use,Power installed capacity,Battery storage,NA,Electricity generation (public service),NA,NA,GW,BA,2025,0.0655
Energy supply and use,Power installed capacity,Battery storage,NA,Electricity generation (public service),NA,NA,GW,BA,2030,0.45863
Energy supply and use,Power installed capacity,Battery storage,NA,Electricity generation (public service),NA,NA,GW,BA,2035,0.53575
Energy supply and use,Power installed capacity,Battery storage,NA,Electricity generation (public service),NA,NA,GW,BA,2040,1.47626
Energy supply and use,Power installed capacity,Battery storage,NA,Electricity generation (public service),NA,NA,GW,BA,2045,1.81486
Energy supply and use,Power installed capacity,Battery storage,NA,Electricity generation (public service),NA,NA,GW,BA,2050,1.81743
Energy supply and use,Power installed capacity,Battery storage,NA,Electricity generation (public service),NA,NA,GW,CE,2025,0.07587
Energy supply and use,Power installed capacity,Battery storage,NA,Electricity generation (public service),NA,NA,GW,CE,2030,0.18546
Energy supply and use,Power installed capacity,Battery storage,NA,Electricity generation (public service),NA,NA,GW,CE,2035,0.32714
Energy supply and use,Power installed capacity,Battery storage,NA,Electricity generation (public service),NA,NA,GW,CE,2040,0.36523
Energy supply and use,Power installed capacity,Battery storage,NA,Electricity generation (public service),NA,NA,GW,CE,2045,0.3654
Energy supply and use,Power installed capacity,Battery storage,NA,Electricity generation (public service),NA,NA,GW,CE,2050,0.36641
Energy supply and use,Power installed capacity,Battery storage,NA,Electricity generation (public service),NA,NA,GW,DF,2025,0.0563
Energy supply and use,Power installed capacity,Battery storage,NA,Electricity generation (public service),NA,NA,GW,DF,2030,0.09523
Energy supply and use,Power installed capacity,Battery storage,NA,Electricity generation (public service),NA,NA,GW,DF,2035,0.17033
Energy supply and use,Power installed capacity,Battery storage,NA,Electricity generation (public service),NA,NA,GW,DF,2040,0.23934
Energy supply and use,Power installed capacity,Battery storage,NA,Electricity generation (public service),NA,NA,GW,DF,2045,0.23967
Energy supply and use,Power installed capacity,Battery storage,NA,Electricity generation (public service),NA,NA,GW,DF,2050,0.28608
Energy supply and use,Power installed capacity,Battery storage,NA,Electricity generation (public service),NA,NA,GW,ES,2025,0.12578
Energy supply and use,Power installed capacity,Battery storage,NA,Electricity generation (public service),NA,NA,GW,ES,2030,0.12812
Energy supply and use,Power installed capacity,Battery storage,NA,Electricity generation (public service),NA,NA,GW,ES,2035,0.14434
Energy supply and use,Power installed capacity,Battery storage,NA,Electricity generation (public service),NA,NA,GW,ES,2040,0.18787
Energy supply and use,Power installed capacity,Battery storage,NA,Electricity generation (public service),NA,NA,GW,ES,2045,0.32082
Energy supply and use,Power installed capacity,Battery storage,NA,Electricity generation (public service),NA,NA,GW,ES,2050,0.32746
Energy supply and use,Power installed capacity,Battery storage,NA,Electricity generation (public service),NA,NA,GW,GO,2025,0.09959
Energy supply and use,Power installed capacity,Battery storage,NA,Electricity generation (public service),NA,NA,GW,GO,2030,0.16153
Energy supply and use,Power installed capacity,Battery storage,NA,Electricity generation (public service),NA,NA,GW,GO,2035,0.19349
Energy supply and use,Power installed capacity,Battery storage,NA,Electricity generation (public service),NA,NA,GW,GO,2040,0.19361
Energy supply and use,Power installed capacity,Battery storage,NA,Electricity generation (public service),NA,NA,GW,GO,2045,0.19601
Energy supply and use,Power installed capacity,Battery storage,NA,Electricity generation (public service),NA,NA,GW,GO,2050,0.36393
Energy supply and use,Power installed capacity,Battery storage,NA,Electricity generation (public service),NA,NA,GW,MA,2025,0.07273
Energy supply and use,Power installed capacity,Battery storage,NA,Electricity generation (public service),NA,NA,GW,MA,2030,0.07288
Energy supply and use,Power installed capacity,Battery storage,NA,Electricity generation (public service),NA,NA,GW,MA,2035,0.2285
Energy supply and use,Power installed capacity,Battery storage,NA,Electricity generation (public service),NA,NA,GW,MA,2040,0.22875
Energy supply and use,Power installed capacity,Battery storage,NA,Electricity generation (public service),NA,NA,GW,MA,2045,0.24054
Energy supply and use,Power installed capacity,Battery storage,NA,Electricity generation (public service),NA,NA,GW,MA,2050,0.28842
Energy supply and use,Power installed capacity,Battery storage,NA,Electricity generation (public service),NA,NA,GW,MG,2025,0.2857
Energy supply and use,Power installed capacity,Battery storage,NA,Electricity generation (public service),NA,NA,GW,MG,2030,1.55757
Energy supply and use,Power installed capacity,Battery storage,NA,Electricity generation (public service),NA,NA,GW,MG,2035,2.21245
Energy supply and use,Power installed capacity,Battery storage,NA,Electricity generation (public service),NA,NA,GW,MG,2040,2.21216
Energy supply and use,Power installed capacity,Battery storage,NA,Electricity generation (public service),NA,NA,GW,MG,2045,2.21241
Energy supply and use,Power installed capacity,Battery storage,NA,Electricity generation (public service),NA,NA,GW,MG,2050,2.2127
Energy supply and use,Power installed capacity,Battery storage,NA,Electricity generation (public service),NA,NA,GW,MS,2025,0.07737
Energy supply and use,Power installed capacity,Battery storage,NA,Electricity generation (public service),NA,NA,GW,MS,2030,0.07711
Energy supply and use,Power installed capacity,Battery storage,NA,Electricity generation (public service),NA,NA,GW,MS,2035,0.07774
Energy supply and use,Power installed capacity,Battery storage,NA,Electricity generation (public service),NA,NA,GW,MS,2040,0.07782
Energy supply and use,Power installed capacity,Battery storage,NA,Electricity generation (public service),NA,NA,GW,MS,2045,0.07964
Energy supply and use,Power installed capacity,Battery storage,NA,Electricity generation (public service),NA,NA,GW,MS,2050,0.20775
Energy supply and use,Power installed capacity,Battery storage,NA,Electricity generation (public service),NA,NA,GW,MT,2025,0.06679
Energy supply and use,Power installed capacity,Battery storage,NA,Electricity generation (public service),NA,NA,GW,MT,2030,0.0673
Energy supply and use,Power installed capacity,Battery storage,NA,Electricity generation (public service),NA,NA,GW,MT,2035,0.06792
Energy supply and use,Power installed capacity,Battery storage,NA,Electricity generation (public service),NA,NA,GW,MT,2040,0.11864
Energy supply and use,Power installed capacity,Battery storage,NA,Electricity generation (public service),NA,NA,GW,MT,2045,0.27294
Energy supply and use,Power installed capacity,Battery storage,NA,Electricity generation (public service),NA,NA,GW,MT,2050,0.36188
Energy supply and use,Power installed capacity,Battery storage,NA,Electricity generation (public service),NA,NA,GW,PA,2025,0.07495
Energy supply and use,Power installed capacity,Battery storage,NA,Electricity generation (public service),NA,NA,GW,PA,2030,0.20238
Energy supply and use,Power installed capacity,Battery storage,NA,Electricity generation (public service),NA,NA,GW,PA,2035,0.52811
Energy supply and use,Power installed capacity,Battery storage,NA,Electricity generation (public service),NA,NA,GW,PA,2040,0.52822
Energy supply and use,Power installed capacity,Battery storage,NA,Electricity generation (public service),NA,NA,GW,PA,2045,0.52878
Energy supply and use,Power installed capacity,Battery storage,NA,Electricity generation (public service),NA,NA,GW,PA,2050,0.53068
Energy supply and use,Power installed capacity,Battery storage,NA,Electricity generation (public service),NA,NA,GW,PB,2025,0.06154
Energy supply and use,Power installed capacity,Battery storage,NA,Electricity generation (public service),NA,NA,GW,PB,2030,0.06183
Energy supply and use,Power installed capacity,Battery storage,NA,Electricity generation (public service),NA,NA,GW,PB,2035,0.06259
Energy supply and use,Power installed capacity,Battery storage,NA,Electricity generation (public service),NA,NA,GW,PB,2040,0.20967
Energy supply and use,Power installed capacity,Battery storage,NA,Electricity generation (public service),NA,NA,GW,PB,2045,0.21106
Energy supply and use,Power installed capacity,Battery storage,NA,Electricity generation (public service),NA,NA,GW,PB,2050,0.24399
Energy supply and use,Power installed capacity,Battery storage,NA,Electricity generation (public service),NA,NA,GW,PE,2025,0.09484
Energy supply and use,Power installed capacity,Battery storage,NA,Electricity generation (public service),NA,NA,GW,PE,2030,0.09491
Energy supply and use,Power installed capacity,Battery storage,NA,Electricity generation (public service),NA,NA,GW,PE,2035,0.09511
Energy supply and use,Power installed capacity,Battery storage,NA,Electricity generation (public service),NA,NA,GW,PE,2040,0.16815
Energy supply and use,Power installed capacity,Battery storage,NA,Electricity generation (public service),NA,NA,GW,PE,2045,0.16921
Energy supply and use,Power installed capacity,Battery storage,NA,Electricity generation (public service),NA,NA,GW,PE,2050,0.46728
Energy supply and use,Power installed capacity,Battery storage,NA,Electricity generation (public service),NA,NA,GW,PI,2025,0.05262
Energy supply and use,Power installed capacity,Battery storage,NA,Electricity generation (public service),NA,NA,GW,PI,2030,0.05181
Energy supply and use,Power installed capacity,Battery storage,NA,Electricity generation (public service),NA,NA,GW,PI,2035,0.05239
Energy supply and use,Power installed capacity,Battery storage,NA,Electricity generation (public service),NA,NA,GW,PI,2040,0.05406
Energy supply and use,Power installed capacity,Battery storage,NA,Electricity generation (public service),NA,NA,GW,PI,2045,0.05665
Energy supply and use,Power installed capacity,Battery storage,NA,Electricity generation (public service),NA,NA,GW,PI,2050,0.26439
Energy supply and use,Power installed capacity,Battery storage,NA,Electricity generation (public service),NA,NA,GW,PR,2025,0.15698
Energy supply and use,Power installed capacity,Battery storage,NA,Electricity generation (public service),NA,NA,GW,PR,2030,0.32835
Energy supply and use,Power installed capacity,Battery storage,NA,Electricity generation (public service),NA,NA,GW,PR,2035,0.53177
Energy supply and use,Power installed capacity,Battery storage,NA,Electricity generation (public service),NA,NA,GW,PR,2040,0.60085
Energy supply and use,Power installed capacity,Battery storage,NA,Electricity generation (public service),NA,NA,GW,PR,2045,0.77094
Energy supply and use,Power installed capacity,Battery storage,NA,Electricity generation (public service),NA,NA,GW,PR,2050,1.16495
Energy supply and use,Power installed capacity,Battery storage,NA,Electricity generation (public service),NA,NA,GW,RJ,2025,0.20806
Energy supply and use,Power installed capacity,Battery storage,NA,Electricity generation (public service),NA,NA,GW,RJ,2030,0.30133
Energy supply and use,Power installed capacity,Battery storage,NA,Electricity generation (public service),NA,NA,GW,RJ,2035,0.4499
Energy supply and use,Power installed capacity,Battery storage,NA,Electricity generation (public service),NA,NA,GW,RJ,2040,1.58489
Energy supply and use,Power installed capacity,Battery storage,NA,Electricity generation (public service),NA,NA,GW,RJ,2045,1.58493
Energy supply and use,Power installed capacity,Battery storage,NA,Electricity generation (public service),NA,NA,GW,RJ,2050,1.60757
Energy supply and use,Power installed capacity,Battery storage,NA,Electricity generation (public service),NA,NA,GW,RN,2025,0.08054
Energy supply and use,Power installed capacity,Battery storage,NA,Electricity generation (public service),NA,NA,GW,RN,2030,0.08063
Energy supply and use,Power installed capacity,Battery storage,NA,Electricity generation (public service),NA,NA,GW,RN,2035,0.08092
Energy supply and use,Power installed capacity,Battery storage,NA,Electricity generation (public service),NA,NA,GW,RN,2040,0.08272
Energy supply and use,Power installed capacity,Battery storage,NA,Electricity generation (public service),NA,NA,GW,RN,2045,0.08513
Energy supply and use,Power installed capacity,Battery storage,NA,Electricity generation (public service),NA,NA,GW,RN,2050,0.25874
Energy supply and use,Power installed capacity,Battery storage,NA,Electricity generation (public service),NA,NA,GW,RO,2025,0.06991
Energy supply and use,Power installed capacity,Battery storage,NA,Electricity generation (public service),NA,NA,GW,RO,2030,0.07061
Energy supply and use,Power installed capacity,Battery storage,NA,Electricity generation (public service),NA,NA,GW,RO,2035,0.07134
Energy supply and use,Power installed capacity,Battery storage,NA,Electricity generation (public service),NA,NA,GW,RO,2040,0.19279
Energy supply and use,Power installed capacity,Battery storage,NA,Electricity generation (public service),NA,NA,GW,RO,2045,0.37043
Energy supply and use,Power installed capacity,Battery storage,NA,Electricity generation (public service),NA,NA,GW,RO,2050,0.60865
Energy supply and use,Power installed capacity,Battery storage,NA,Electricity generation (public service),NA,NA,GW,RR,2025,0.0417
Energy supply and use,Power installed capacity,Battery storage,NA,Electricity generation (public service),NA,NA,GW,RR,2030,0.04154
Energy supply and use,Power installed capacity,Battery storage,NA,Electricity generation (public service),NA,NA,GW,RR,2035,0.01141
Energy supply and use,Power installed capacity,Battery storage,NA,Electricity generation (public service),NA,NA,GW,RR,2040,0.02041
Energy supply and use,Power installed capacity,Battery storage,NA,Electricity generation (public service),NA,NA,GW,RR,2045,0.02214
Energy supply and use,Power installed capacity,Battery storage,NA,Electricity generation (public service),NA,NA,GW,RR,2050,0.11814
Energy supply and use,Power installed capacity,Battery storage,NA,Electricity generation (public service),NA,NA,GW,RS,2025,0.1478
Energy supply and use,Power installed capacity,Battery storage,NA,Electricity generation (public service),NA,NA,GW,RS,2030,0.21642
Energy supply and use,Power installed capacity,Battery storage,NA,Electricity generation (public service),NA,NA,GW,RS,2035,0.60005
Energy supply and use,Power installed capacity,Battery storage,NA,Electricity generation (public service),NA,NA,GW,RS,2040,0.60016
Energy supply and use,Power installed capacity,Battery storage,NA,Electricity generation (public service),NA,NA,GW,RS,2045,0.83053
Energy supply and use,Power installed capacity,Battery storage,NA,Electricity generation (public service),NA,NA,GW,RS,2050,1.72643
Energy supply and use,Power installed capacity,Battery storage,NA,Electricity generation (public service),NA,NA,GW,SC,2025,0.21601
Energy supply and use,Power installed capacity,Battery storage,NA,Electricity generation (public service),NA,NA,GW,SC,2030,0.21592
Energy supply and use,Power installed capacity,Battery storage,NA,Electricity generation (public service),NA,NA,GW,SC,2035,0.04975
Energy supply and use,Power installed capacity,Battery storage,NA,Electricity generation (public service),NA,NA,GW,SC,2040,0.05052
Energy supply and use,Power installed capacity,Battery storage,NA,Electricity generation (public service),NA,NA,GW,SC,2045,0.05291
Energy supply and use,Power installed capacity,Battery storage,NA,Electricity generation (public service),NA,NA,GW,SC,2050,0.1405
Energy supply and use,Power installed capacity,Battery storage,NA,Electricity generation (public service),NA,NA,GW,SE,2025,0.05829
Energy supply and use,Power installed capacity,Battery storage,NA,Electricity generation (public service),NA,NA,GW,SE,2030,0.05803
Energy supply and use,Power installed capacity,Battery storage,NA,Electricity generation (public service),NA,NA,GW,SE,2035,0.05862
Energy supply and use,Power installed capacity,Battery storage,NA,Electricity generation (public service),NA,NA,GW,SE,2040,0.05879
Energy supply and use,Power installed capacity,Battery storage,NA,Electricity generation (public service),NA,NA,GW,SE,2045,0.0626
Energy supply and use,Power installed capacity,Battery storage,NA,Electricity generation (public service),NA,NA,GW,SE,2050,0.24505
Energy supply and use,Power installed capacity,Battery storage,NA,Electricity generation (public service),NA,NA,GW,SP,2025,0.56294
Energy supply and use,Power installed capacity,Battery storage,NA,Electricity generation (public service),NA,NA,GW,SP,2030,1.52944
Energy supply and use,Power installed capacity,Battery storage,NA,Electricity generation (public service),NA,NA,GW,SP,2035,2.77801
Energy supply and use,Power installed capacity,Battery storage,NA,Electricity generation (public service),NA,NA,GW,SP,2040,3.20556
Energy supply and use,Power installed capacity,Battery storage,NA,Electricity generation (public service),NA,NA,GW,SP,2045,4.91803
Energy supply and use,Power installed capacity,Battery storage,NA,Electricity generation (public service),NA,NA,GW,SP,2050,4.91831
Energy supply and use,Power installed capacity,Battery storage,NA,Electricity generation (public service),NA,NA,GW,TO,2025,0.0424
Energy supply and use,Power installed capacity,Battery storage,NA,Electricity generation (public service),NA,NA,GW,TO,2030,0.04243
Energy supply and use,Power installed capacity,Battery storage,NA,Electricity generation (public service),NA,NA,GW,TO,2035,0.01296
Energy supply and use,Power installed capacity,Battery storage,NA,Electricity generation (public service),NA,NA,GW,TO,2040,0.02113
Energy supply and use,Power installed capacity,Battery storage,NA,Electricity generation (public service),NA,NA,GW,TO,2045,0.02705
Energy supply and use,Power installed capacity,Battery storage,NA,Electricity generation (public service),NA,NA,GW,TO,2050,0.1873
Energy supply and use,Power installed capacity,Coal,NA,Electricity generation (public service),NA,NA,GW,AC,2025,0.0029
Energy supply and use,Power installed capacity,Coal,NA,Electricity generation (public service),NA,NA,GW,AC,2030,0.00047
Energy supply and use,Power installed capacity,Coal,NA,Electricity generation (public service),NA,NA,GW,AC,2035,0.0005
Energy supply and use,Power installed capacity,Coal,NA,Electricity generation (public service),NA,NA,GW,AC,2040,0.00052
Energy supply and use,Power installed capacity,Coal,NA,Electricity generation (public service),NA,NA,GW,AC,2045,0.00054
Energy supply and use,Power installed capacity,Coal,NA,Electricity generation (public service),NA,NA,GW,AC,2050,0.00187
Energy supply and use,Power installed capacity,Coal,NA,Electricity generation (public service),NA,NA,GW,AL,2025,0.00253
Energy supply and use,Power installed capacity,Coal,NA,Electricity generation (public service),NA,NA,GW,AL,2030,0.00033
Energy supply and use,Power installed capacity,Coal,NA,Electricity generation (public service),NA,NA,GW,AL,2035,0.0004
Energy supply and use,Power installed capacity,Coal,NA,Electricity generation (public service),NA,NA,GW,AL,2040,0.00041
Energy supply and use,Power installed capacity,Coal,NA,Electricity generation (public service),NA,NA,GW,AL,2045,0.00043
Energy supply and use,Power installed capacity,Coal,NA,Electricity generation (public service),NA,NA,GW,AL,2050,0.00182
Energy supply and use,Power installed capacity,Coal,NA,Electricity generation (public service),NA,NA,GW,AM,2025,0.0027
Energy supply and use,Power installed capacity,Coal,NA,Electricity generation (public service),NA,NA,GW,AM,2030,0.00036
Energy supply and use,Power installed capacity,Coal,NA,Electricity generation (public service),NA,NA,GW,AM,2035,0.00043
Energy supply and use,Power installed capacity,Coal,NA,Electricity generation (public service),NA,NA,GW,AM,2040,0.00044
Energy supply and use,Power installed capacity,Coal,NA,Electricity generation (public service),NA,NA,GW,AM,2045,0.00045
Energy supply and use,Power installed capacity,Coal,NA,Electricity generation (public service),NA,NA,GW,AM,2050,0.00182
Energy supply and use,Power installed capacity,Coal,NA,Electricity generation (public service),NA,NA,GW,AP,2025,0.00256
Energy supply and use,Power installed capacity,Coal,NA,Electricity generation (public service),NA,NA,GW,AP,2030,0.00033
Energy supply and use,Power installed capacity,Coal,NA,Electricity generation (public service),NA,NA,GW,AP,2035,0.0004
Energy supply and use,Power installed capacity,Coal,NA,Electricity generation (public service),NA,NA,GW,AP,2040,0.00041
Energy supply and use,Power installed capacity,Coal,NA,Electricity generation (public service),NA,NA,GW,AP,2045,0.00042
Energy supply and use,Power installed capacity,Coal,NA,Electricity generation (public service),NA,NA,GW,AP,2050,0.00176
Energy supply and use,Power installed capacity,Coal,NA,Electricity generation (public service),NA,NA,GW,BA,2025,0.00231
Energy supply and use,Power installed capacity,Coal,NA,Electricity generation (public service),NA,NA,GW,BA,2030,0.00041
Energy supply and use,Power installed capacity,Coal,NA,Electricity generation (public service),NA,NA,GW,BA,2035,0.00043
Energy supply and use,Power installed capacity,Coal,NA,Electricity generation (public service),NA,NA,GW,BA,2040,0.00043
Energy supply and use,Power installed capacity,Coal,NA,Electricity generation (public service),NA,NA,GW,BA,2045,0.00044
Energy supply and use,Power installed capacity,Coal,NA,Electricity generation (public service),NA,NA,GW,BA,2050,0.00177
Energy supply and use,Power installed capacity,Coal,NA,Electricity generation (public service),NA,NA,GW,CE,2025,1.08732
Energy supply and use,Power installed capacity,Coal,NA,Electricity generation (public service),NA,NA,GW,CE,2030,1.08539
Energy supply and use,Power installed capacity,Coal,NA,Electricity generation (public service),NA,NA,GW,CE,2035,1.0854
Energy supply and use,Power installed capacity,Coal,NA,Electricity generation (public service),NA,NA,GW,CE,2040,1.08541
Energy supply and use,Power installed capacity,Coal,NA,Electricity generation (public service),NA,NA,GW,CE,2045,1.08481
Energy supply and use,Power installed capacity,Coal,NA,Electricity generation (public service),NA,NA,GW,CE,2050,0.00677
Energy supply and use,Power installed capacity,Coal,NA,Electricity generation (public service),NA,NA,GW,DF,2025,0.0027
Energy supply and use,Power installed capacity,Coal,NA,Electricity generation (public service),NA,NA,GW,DF,2030,0.00053
Energy supply and use,Power installed capacity,Coal,NA,Electricity generation (public service),NA,NA,GW,DF,2035,0.00054
Energy supply and use,Power installed capacity,Coal,NA,Electricity generation (public service),NA,NA,GW,DF,2040,0.00054
Energy supply and use,Power installed capacity,Coal,NA,Electricity generation (public service),NA,NA,GW,DF,2045,0.00057
Energy supply and use,Power installed capacity,Coal,NA,Electricity generation (public service),NA,NA,GW,DF,2050,0.00187
Energy supply and use,Power installed capacity,Coal,NA,Electricity generation (public service),NA,NA,GW,ES,2025,0.00293
Energy supply and use,Power installed capacity,Coal,NA,Electricity generation (public service),NA,NA,GW,ES,2030,0.0005
Energy supply and use,Power installed capacity,Coal,NA,Electricity generation (public service),NA,NA,GW,ES,2035,0.00052
Energy supply and use,Power installed capacity,Coal,NA,Electricity generation (public service),NA,NA,GW,ES,2040,0.00054
Energy supply and use,Power installed capacity,Coal,NA,Electricity generation (public service),NA,NA,GW,ES,2045,0.00056
Energy supply and use,Power installed capacity,Coal,NA,Electricity generation (public service),NA,NA,GW,ES,2050,0.00186
Energy supply and use,Power installed capacity,Coal,NA,Electricity generation (public service),NA,NA,GW,GO,2025,0.00284
Energy supply and use,Power installed capacity,Coal,NA,Electricity generation (public service),NA,NA,GW,GO,2030,0.00046
Energy supply and use,Power installed capacity,Coal,NA,Electricity generation (public service),NA,NA,GW,GO,2035,0.00055
Energy supply and use,Power installed capacity,Coal,NA,Electricity generation (public service),NA,NA,GW,GO,2040,0.00056
Energy supply and use,Power installed capacity,Coal,NA,Electricity generation (public service),NA,NA,GW,GO,2045,0.00056
Energy supply and use,Power installed capacity,Coal,NA,Electricity generation (public service),NA,NA,GW,GO,2050,0.00171
Energy supply and use,Power installed capacity,Coal,NA,Electricity generation (public service),NA,NA,GW,MA,2025,0.36254
Energy supply and use,Power installed capacity,Coal,NA,Electricity generation (public service),NA,NA,GW,MA,2030,0.36032
Energy supply and use,Power installed capacity,Coal,NA,Electricity generation (public service),NA,NA,GW,MA,2035,0.3604
Energy supply and use,Power installed capacity,Coal,NA,Electricity generation (public service),NA,NA,GW,MA,2040,0.36041
Energy supply and use,Power installed capacity,Coal,NA,Electricity generation (public service),NA,NA,GW,MA,2045,0.27037
Energy supply and use,Power installed capacity,Coal,NA,Electricity generation (public service),NA,NA,GW,MA,2050,0.00793
Energy supply and use,Power installed capacity,Coal,NA,Electricity generation (public service),NA,NA,GW,MG,2025,0.00282
Energy supply and use,Power installed capacity,Coal,NA,Electricity generation (public service),NA,NA,GW,MG,2030,0.00049
Energy supply and use,Power installed capacity,Coal,NA,Electricity generation (public service),NA,NA,GW,MG,2035,0.00052
Energy supply and use,Power installed capacity,Coal,NA,Electricity generation (public service),NA,NA,GW,MG,2040,0.00052
Energy supply and use,Power installed capacity,Coal,NA,Electricity generation (public service),NA,NA,GW,MG,2045,0.00053
Energy supply and use,Power installed capacity,Coal,NA,Electricity generation (public service),NA,NA,GW,MG,2050,0.0018
Energy supply and use,Power installed capacity,Coal,NA,Electricity generation (public service),NA,NA,GW,MS,2025,0.00272
Energy supply and use,Power installed capacity,Coal,NA,Electricity generation (public service),NA,NA,GW,MS,2030,0.00036
Energy supply and use,Power installed capacity,Coal,NA,Electricity generation (public service),NA,NA,GW,MS,2035,0.00037
Energy supply and use,Power installed capacity,Coal,NA,Electricity generation (public service),NA,NA,GW,MS,2040,0.00038
Energy supply and use,Power installed capacity,Coal,NA,Electricity generation (public service),NA,NA,GW,MS,2045,0.00039
Energy supply and use,Power installed capacity,Coal,NA,Electricity generation (public service),NA,NA,GW,MS,2050,0.00165
Energy supply and use,Power installed capacity,Coal,NA,Electricity generation (public service),NA,NA,GW,MT,2025,0.00274
Energy supply and use,Power installed capacity,Coal,NA,Electricity generation (public service),NA,NA,GW,MT,2030,0.00038
Energy supply and use,Power installed capacity,Coal,NA,Electricity generation (public service),NA,NA,GW,MT,2035,0.00038
Energy supply and use,Power installed capacity,Coal,NA,Electricity generation (public service),NA,NA,GW,MT,2040,0.0004
Energy supply and use,Power installed capacity,Coal,NA,Electricity generation (public service),NA,NA,GW,MT,2045,0.00042
Energy supply and use,Power installed capacity,Coal,NA,Electricity generation (public service),NA,NA,GW,MT,2050,0.00175
Energy supply and use,Power installed capacity,Coal,NA,Electricity generation (public service),NA,NA,GW,PA,2025,0.00277
Energy supply and use,Power installed capacity,Coal,NA,Electricity generation (public service),NA,NA,GW,PA,2030,0.00045
Energy supply and use,Power installed capacity,Coal,NA,Electricity generation (public service),NA,NA,GW,PA,2035,0.00047
Energy supply and use,Power installed capacity,Coal,NA,Electricity generation (public service),NA,NA,GW,PA,2040,0.00048
Energy supply and use,Power installed capacity,Coal,NA,Electricity generation (public service),NA,NA,GW,PA,2045,0.0005
Energy supply and use,Power installed capacity,Coal,NA,Electricity generation (public service),NA,NA,GW,PA,2050,0.00183
Energy supply and use,Power installed capacity,Coal,NA,Electricity generation (public service),NA,NA,GW,PB,2025,0.00247
Energy supply and use,Power installed capacity,Coal,NA,Electricity generation (public service),NA,NA,GW,PB,2030,0.00032
