Variable_group,Variable name,Class_1,Class_2,Class_3,Class_4,Class_5,Unit,Territory,Year,Value
Power,Power generation by type,Energy,Electricity generation,Electricity generation (public service),Coal,N/A,GWh,BR,2030,10187.95792
Power,Power generation by type,Energy,Electricity generation,Electricity generation (public service),Coal,N/A,GWh,BR,2035,12183.62806
Power,Power generation by type,Energy,Electricity generation,Electricity generation (public service),Coal,N/A,GWh,BR,2040,7195.70572
Power,Power generation by type,Energy,Electricity generation,Electricity generation (public service),Coal,N/A,GWh,BR,2045,1495.94762
Power,Power generation by type,Energy,Electricity generation,Electricity generation (public service),Coal,N/A,GWh,BR,2050,89.51552
Power,Power generation by type,Energy,Electricity generation,Electricity generation (public service),Hydrogen,N/A,GWh,BR,2025,617.9026
Power,Power generation by type,Energy,Electricity generation,Electricity generation (public service),Hydrogen,N/A,GWh,BR,2030,113.78419
Power,Power generation by type,Energy,Electricity generation,Electricity generation (public service),Hydrogen,N/A,GWh,BR,2035,98.68128
Power,Power generation by type,Energy,Electricity generation,Electricity generation (public service),Hydrogen,N/A,GWh,BR,2040,1050.6782
Power,Power generation by type,Energy,Electricity generation,Electricity generation (public service),Hydrogen,N/A,GWh,BR,2045,250.6025
Power,Power generation by type,Energy,Electricity generation,Electricity generation (public service),Hydrogen,N/A,GWh,BR,2050,1653.13469
Power,Power generation by type,Energy,Electricity generation,Amazonas,Hydropower,Reservoir,GWh,BR,2025,384.13407
Power,Power generation by type,Energy,Electricity generation,Amazonas,Hydropower,Reservoir,GWh,BR,2030,386.38555
Power,Power generation by type,Energy,Electricity generation,Amazonas,Hydropower,Reservoir,GWh,BR,2035,387.30964
Power,Power generation by type,Energy,Electricity generation,Amazonas,Hydropower,Reservoir,GWh,BR,2040,388.32257
Power,Power generation by type,Energy,Electricity generation,Amazonas,Hydropower,Reservoir,GWh,BR,2045,389.36827
Power,Power generation by type,Energy,Electricity generation,Amazonas,Hydropower,Reservoir,GWh,BR,2050,389.17356
Power,Power generation by type,Energy,Electricity generation,Doce,Hydropower,Reservoir,GWh,BR,2025,304.17179
Power,Power generation by type,Energy,Electricity generation,Doce,Hydropower,Reservoir,GWh,BR,2030,308.64026
Power,Power generation by type,Energy,Electricity generation,Doce,Hydropower,Reservoir,GWh,BR,2035,308.66218
Power,Power generation by type,Energy,Electricity generation,Doce,Hydropower,Reservoir,GWh,BR,2040,308.79249
Power,Power generation by type,Energy,Electricity generation,Doce,Hydropower,Reservoir,GWh,BR,2045,308.75383
Power,Power generation by type,Energy,Electricity generation,Doce,Hydropower,Reservoir,GWh,BR,2050,308.77808
Power,Power generation by type,Energy,Electricity generation,Grande,Hydropower,Reservoir,GWh,BR,2025,20768.57779
Power,Power generation by type,Energy,Electricity generation,Grande,Hydropower,Reservoir,GWh,BR,2030,21755.23124
Power,Power generation by type,Energy,Electricity generation,Grande,Hydropower,Reservoir,GWh,BR,2035,22140.39569
Power,Power generation by type,Energy,Electricity generation,Grande,Hydropower,Reservoir,GWh,BR,2040,22195.30888
Power,Power generation by type,Energy,Electricity generation,Grande,Hydropower,Reservoir,GWh,BR,2045,22205.2366
Power,Power generation by type,Energy,Electricity generation,Grande,Hydropower,Reservoir,GWh,BR,2050,22200.35981
Power,Power generation by type,Energy,Electricity generation,Iguaçu,Hydropower,Reservoir,GWh,BR,2025,21356.50551
Power,Power generation by type,Energy,Electricity generation,Iguaçu,Hydropower,Reservoir,GWh,BR,2030,21376.16924
Power,Power generation by type,Energy,Electricity generation,Iguaçu,Hydropower,Reservoir,GWh,BR,2035,21383.20733
Power,Power generation by type,Energy,Electricity generation,Iguaçu,Hydropower,Reservoir,GWh,BR,2040,21386.33692
Power,Power generation by type,Energy,Electricity generation,Iguaçu,Hydropower,Reservoir,GWh,BR,2045,21383.46918
Power,Power generation by type,Energy,Electricity generation,Iguaçu,Hydropower,Reservoir,GWh,BR,2050,21387.4195
Power,Power generation by type,Energy,Electricity generation,Jacuí-Capivari,Hydropower,Reservoir,GWh,BR,2025,1949.36084
Power,Power generation by type,Energy,Electricity generation,Jacuí-Capivari,Hydropower,Reservoir,GWh,BR,2030,1956.37246
Power,Power generation by type,Energy,Electricity generation,Jacuí-Capivari,Hydropower,Reservoir,GWh,BR,2035,1956.77037
Power,Power generation by type,Energy,Electricity generation,Jacuí-Capivari,Hydropower,Reservoir,GWh,BR,2040,1957.12007
Power,Power generation by type,Energy,Electricity generation,Jacuí-Capivari,Hydropower,Reservoir,GWh,BR,2045,1956.91339
Power,Power generation by type,Energy,Electricity generation,Jacuí-Capivari,Hydropower,Reservoir,GWh,BR,2050,1957.25299
Power,Power generation by type,Energy,Electricity generation,Jequitinhonha,Hydropower,Reservoir,GWh,BR,2025,810.01985
Power,Power generation by type,Energy,Electricity generation,Jequitinhonha,Hydropower,Reservoir,GWh,BR,2030,834.0198
Power,Power generation by type,Energy,Electricity generation,Jequitinhonha,Hydropower,Reservoir,GWh,BR,2035,834.06569
Power,Power generation by type,Energy,Electricity generation,Jequitinhonha,Hydropower,Reservoir,GWh,BR,2040,833.51037
Power,Power generation by type,Energy,Electricity generation,Jequitinhonha,Hydropower,Reservoir,GWh,BR,2045,834.0496
Power,Power generation by type,Energy,Electricity generation,Jequitinhonha,Hydropower,Reservoir,GWh,BR,2050,834.06343
Power,Power generation by type,Energy,Electricity generation,Paranapanema,Hydropower,Reservoir,GWh,BR,2025,8486.66522
Power,Power generation by type,Energy,Electricity generation,Paranapanema,Hydropower,Reservoir,GWh,BR,2030,8704.90073
Power,Power generation by type,Energy,Electricity generation,Paranapanema,Hydropower,Reservoir,GWh,BR,2035,8757.50858
Power,Power generation by type,Energy,Electricity generation,Paranapanema,Hydropower,Reservoir,GWh,BR,2040,8772.91487
Power,Power generation by type,Energy,Electricity generation,Paranapanema,Hydropower,Reservoir,GWh,BR,2045,8774.06537
Power,Power generation by type,Energy,Electricity generation,Paranapanema,Hydropower,Reservoir,GWh,BR,2050,8771.70499
Power,Power generation by type,Energy,Electricity generation,Paranaíba,Hydropower,Reservoir,GWh,BR,2025,31241.44943
Power,Power generation by type,Energy,Electricity generation,Paranaíba,Hydropower,Reservoir,GWh,BR,2030,31329.05512
Power,Power generation by type,Energy,Electricity generation,Paranaíba,Hydropower,Reservoir,GWh,BR,2035,31390.75483
Power,Power generation by type,Energy,Electricity generation,Paranaíba,Hydropower,Reservoir,GWh,BR,2040,31391.05339
Power,Power generation by type,Energy,Electricity generation,Paranaíba,Hydropower,Reservoir,GWh,BR,2045,31401.77849
Power,Power generation by type,Energy,Electricity generation,Paranaíba,Hydropower,Reservoir,GWh,BR,2050,31408.32605
Power,Power generation by type,Energy,Electricity generation,Paraná,Hydropower,Reservoir,GWh,BR,2025,25876.68951
Power,Power generation by type,Energy,Electricity generation,Paraná,Hydropower,Reservoir,GWh,BR,2030,27018.13214
Power,Power generation by type,Energy,Electricity generation,Paraná,Hydropower,Reservoir,GWh,BR,2035,27339.37083
Power,Power generation by type,Energy,Electricity generation,Paraná,Hydropower,Reservoir,GWh,BR,2040,27385.1566
Power,Power generation by type,Energy,Electricity generation,Paraná,Hydropower,Reservoir,GWh,BR,2045,27392.77876
Power,Power generation by type,Energy,Electricity generation,Paraná,Hydropower,Reservoir,GWh,BR,2050,27386.17104
Power,Power generation by type,Energy,Electricity generation,Paraíba do Sul,Hydropower,Reservoir,GWh,BR,2025,2414.45005
Power,Power generation by type,Energy,Electricity generation,Paraíba do Sul,Hydropower,Reservoir,GWh,BR,2030,2447.39799
Power,Power generation by type,Energy,Electricity generation,Paraíba do Sul,Hydropower,Reservoir,GWh,BR,2035,2447.96647
Power,Power generation by type,Energy,Electricity generation,Paraíba do Sul,Hydropower,Reservoir,GWh,BR,2040,2448.37492
Power,Power generation by type,Energy,Electricity generation,Paraíba do Sul,Hydropower,Reservoir,GWh,BR,2045,2448.22601
Power,Power generation by type,Energy,Electricity generation,Paraíba do Sul,Hydropower,Reservoir,GWh,BR,2050,2448.27524
Power,Power generation by type,Energy,Electricity generation,Parnaíba,Hydropower,Reservoir,GWh,BR,2025,905.03991
Power,Power generation by type,Energy,Electricity generation,Parnaíba,Hydropower,Reservoir,GWh,BR,2030,907.31722
Power,Power generation by type,Energy,Electricity generation,Parnaíba,Hydropower,Reservoir,GWh,BR,2035,907.57913
Power,Power generation by type,Energy,Electricity generation,Parnaíba,Hydropower,Reservoir,GWh,BR,2040,907.80531
Power,Power generation by type,Energy,Electricity generation,Parnaíba,Hydropower,Reservoir,GWh,BR,2045,907.6047
Power,Power generation by type,Energy,Electricity generation,Parnaíba,Hydropower,Reservoir,GWh,BR,2050,907.66147
Power,Power generation by type,Energy,Electricity generation,São Francisco,Hydropower,Reservoir,GWh,BR,2025,10364.1382
Power,Power generation by type,Energy,Electricity generation,São Francisco,Hydropower,Reservoir,GWh,BR,2030,10694.49979
Power,Power generation by type,Energy,Electricity generation,São Francisco,Hydropower,Reservoir,GWh,BR,2035,10841.80001
Power,Power generation by type,Energy,Electricity generation,São Francisco,Hydropower,Reservoir,GWh,BR,2040,10904.26432
Power,Power generation by type,Energy,Electricity generation,São Francisco,Hydropower,Reservoir,GWh,BR,2045,10868.58683
Power,Power generation by type,Energy,Electricity generation,São Francisco,Hydropower,Reservoir,GWh,BR,2050,10880.76215
Power,Power generation by type,Energy,Electricity generation,Tietê,Hydropower,Reservoir,GWh,BR,2025,8676.92453
Power,Power generation by type,Energy,Electricity generation,Tietê,Hydropower,Reservoir,GWh,BR,2030,9129.55504
Power,Power generation by type,Energy,Electricity generation,Tietê,Hydropower,Reservoir,GWh,BR,2035,9240.51647
Power,Power generation by type,Energy,Electricity generation,Tietê,Hydropower,Reservoir,GWh,BR,2040,9256.66502
Power,Power generation by type,Energy,Electricity generation,Tietê,Hydropower,Reservoir,GWh,BR,2045,9261.41015
Power,Power generation by type,Energy,Electricity generation,Tietê,Hydropower,Reservoir,GWh,BR,2050,9259.27536
Power,Power generation by type,Energy,Electricity generation,Tocantins,Hydropower,Reservoir,GWh,BR,2025,30998.69197
Power,Power generation by type,Energy,Electricity generation,Tocantins,Hydropower,Reservoir,GWh,BR,2030,36729.74977
Power,Power generation by type,Energy,Electricity generation,Tocantins,Hydropower,Reservoir,GWh,BR,2035,41348.62914
Power,Power generation by type,Energy,Electricity generation,Tocantins,Hydropower,Reservoir,GWh,BR,2040,43698.55712
Power,Power generation by type,Energy,Electricity generation,Tocantins,Hydropower,Reservoir,GWh,BR,2045,44265.2628
Power,Power generation by type,Energy,Electricity generation,Tocantins,Hydropower,Reservoir,GWh,BR,2050,44447.28675
Power,Power generation by type,Energy,Electricity generation,Uruguai,Hydropower,Reservoir,GWh,BR,2025,10722.77057
Power,Power generation by type,Energy,Electricity generation,Uruguai,Hydropower,Reservoir,GWh,BR,2030,10734.93137
Power,Power generation by type,Energy,Electricity generation,Uruguai,Hydropower,Reservoir,GWh,BR,2035,10733.67759
Power,Power generation by type,Energy,Electricity generation,Uruguai,Hydropower,Reservoir,GWh,BR,2040,10746.4025
Power,Power generation by type,Energy,Electricity generation,Uruguai,Hydropower,Reservoir,GWh,BR,2045,10746.77444
Power,Power generation by type,Energy,Electricity generation,Uruguai,Hydropower,Reservoir,GWh,BR,2050,10747.59657
Power,Power generation by type,Energy,Electricity generation,Amazonas,Hydropower,Run-of-river,GWh,BR,2025,3073.48271
Power,Power generation by type,Energy,Electricity generation,Amazonas,Hydropower,Run-of-river,GWh,BR,2030,3073.48271
Power,Power generation by type,Energy,Electricity generation,Amazonas,Hydropower,Run-of-river,GWh,BR,2035,3073.48271
Power,Power generation by type,Energy,Electricity generation,Amazonas,Hydropower,Run-of-river,GWh,BR,2040,3073.48271
Power,Power generation by type,Energy,Electricity generation,Amazonas,Hydropower,Run-of-river,GWh,BR,2045,3073.48271
Power,Power generation by type,Energy,Electricity generation,Amazonas,Hydropower,Run-of-river,GWh,BR,2050,3073.48271
Power,Power generation by type,Energy,Electricity generation,Doce,Hydropower,Run-of-river,GWh,BR,2025,4422.84505
Power,Power generation by type,Energy,Electricity generation,Doce,Hydropower,Run-of-river,GWh,BR,2030,4422.84505
Power,Power generation by type,Energy,Electricity generation,Doce,Hydropower,Run-of-river,GWh,BR,2035,4422.84505
Power,Power generation by type,Energy,Electricity generation,Doce,Hydropower,Run-of-river,GWh,BR,2040,4422.84505
Power,Power generation by type,Energy,Electricity generation,Doce,Hydropower,Run-of-river,GWh,BR,2045,4422.84505
Power,Power generation by type,Energy,Electricity generation,Doce,Hydropower,Run-of-river,GWh,BR,2050,4422.84505
Power,Power generation by type,Energy,Electricity generation,Grande,Hydropower,Run-of-river,GWh,BR,2025,13661.53395
Power,Power generation by type,Energy,Electricity generation,Grande,Hydropower,Run-of-river,GWh,BR,2030,13661.53395
Power,Power generation by type,Energy,Electricity generation,Grande,Hydropower,Run-of-river,GWh,BR,2035,13661.53395
Power,Power generation by type,Energy,Electricity generation,Grande,Hydropower,Run-of-river,GWh,BR,2040,13661.53395
Power,Power generation by type,Energy,Electricity generation,Grande,Hydropower,Run-of-river,GWh,BR,2045,13661.53395
Power,Power generation by type,Energy,Electricity generation,Grande,Hydropower,Run-of-river,GWh,BR,2050,13661.53395
Power,Power generation by type,Energy,Electricity generation,Iguaçu,Hydropower,Run-of-river,GWh,BR,2025,11859.11153
Power,Power generation by type,Energy,Electricity generation,Iguaçu,Hydropower,Run-of-river,GWh,BR,2030,11859.11153
Power,Power generation by type,Energy,Electricity generation,Iguaçu,Hydropower,Run-of-river,GWh,BR,2035,11859.11153
Power,Power generation by type,Energy,Electricity generation,Iguaçu,Hydropower,Run-of-river,GWh,BR,2040,11859.11153
Power,Power generation by type,Energy,Electricity generation,Iguaçu,Hydropower,Run-of-river,GWh,BR,2045,11859.11153
Power,Power generation by type,Energy,Electricity generation,Iguaçu,Hydropower,Run-of-river,GWh,BR,2050,11859.11153
Power,Power generation by type,Energy,Electricity generation,Jacuí-Capivari,Hydropower,Run-of-river,GWh,BR,2025,5696.52879
Power,Power generation by type,Energy,Electricity generation,Jacuí-Capivari,Hydropower,Run-of-river,GWh,BR,2030,5696.52879
Power,Power generation by type,Energy,Electricity generation,Jacuí-Capivari,Hydropower,Run-of-river,GWh,BR,2035,5696.52879
Power,Power generation by type,Energy,Electricity generation,Jacuí-Capivari,Hydropower,Run-of-river,GWh,BR,2040,5696.52879
Power,Power generation by type,Energy,Electricity generation,Jacuí-Capivari,Hydropower,Run-of-river,GWh,BR,2045,5696.52879
Power,Power generation by type,Energy,Electricity generation,Jacuí-Capivari,Hydropower,Run-of-river,GWh,BR,2050,5696.52879
Power,Power generation by type,Energy,Electricity generation,Jequitinhonha,Hydropower,Run-of-river,GWh,BR,2025,911.97277
Power,Power generation by type,Energy,Electricity generation,Jequitinhonha,Hydropower,Run-of-river,GWh,BR,2030,911.97277
Power,Power generation by type,Energy,Electricity generation,Jequitinhonha,Hydropower,Run-of-river,GWh,BR,2035,911.97277
Power,Power generation by type,Energy,Electricity generation,Jequitinhonha,Hydropower,Run-of-river,GWh,BR,2040,911.97277
Power,Power generation by type,Energy,Electricity generation,Jequitinhonha,Hydropower,Run-of-river,GWh,BR,2045,911.97277
Power,Power generation by type,Energy,Electricity generation,Jequitinhonha,Hydropower,Run-of-river,GWh,BR,2050,911.97277
Power,Power generation by type,Energy,Electricity generation,Paranapanema,Hydropower,Run-of-river,GWh,BR,2025,7029.35166
Power,Power generation by type,Energy,Electricity generation,Paranapanema,Hydropower,Run-of-river,GWh,BR,2030,7029.35166
Power,Power generation by type,Energy,Electricity generation,Paranapanema,Hydropower,Run-of-river,GWh,BR,2035,7029.35166
Power,Power generation by type,Energy,Electricity generation,Paranapanema,Hydropower,Run-of-river,GWh,BR,2040,7029.35166
Power,Power generation by type,Energy,Electricity generation,Paranapanema,Hydropower,Run-of-river,GWh,BR,2045,7029.35166
Power,Power generation by type,Energy,Electricity generation,Paranapanema,Hydropower,Run-of-river,GWh,BR,2050,7029.35166
Power,Power generation by type,Energy,Electricity generation,Paranaíba,Hydropower,Run-of-river,GWh,BR,2025,5486.60318
Power,Power generation by type,Energy,Electricity generation,Paranaíba,Hydropower,Run-of-river,GWh,BR,2030,5486.60318
Power,Power generation by type,Energy,Electricity generation,Paranaíba,Hydropower,Run-of-river,GWh,BR,2035,5486.60318
Power,Power generation by type,Energy,Electricity generation,Paranaíba,Hydropower,Run-of-river,GWh,BR,2040,5486.60318
Power,Power generation by type,Energy,Electricity generation,Paranaíba,Hydropower,Run-of-river,GWh,BR,2045,5486.60318
Power,Power generation by type,Energy,Electricity generation,Paranaíba,Hydropower,Run-of-river,GWh,BR,2050,5486.60318
Power,Power generation by type,Energy,Electricity generation,Paraná,Hydropower,Run-of-river,GWh,BR,2025,80697.8442
Power,Power generation by type,Energy,Electricity generation,Paraná,Hydropower,Run-of-river,GWh,BR,2030,80697.8442
Power,Power generation by type,Energy,Electricity generation,Paraná,Hydropower,Run-of-river,GWh,BR,2035,80697.8442
Power,Power generation by type,Energy,Electricity generation,Paraná,Hydropower,Run-of-river,GWh,BR,2040,80697.8442
Power,Power generation by type,Energy,Electricity generation,Paraná,Hydropower,Run-of-river,GWh,BR,2045,80697.8442
Power,Power generation by type,Energy,Electricity generation,Paraná,Hydropower,Run-of-river,GWh,BR,2050,80697.8442
Power,Power generation by type,Energy,Electricity generation,Paraíba do Sul,Hydropower,Run-of-river,GWh,BR,2025,4711.09071
Power,Power generation by type,Energy,Electricity generation,Paraíba do Sul,Hydropower,Run-of-river,GWh,BR,2030,4711.09071
Power,Power generation by type,Energy,Electricity generation,Paraíba do Sul,Hydropower,Run-of-river,GWh,BR,2035,4711.09071
Power,Power generation by type,Energy,Electricity generation,Paraíba do Sul,Hydropower,Run-of-river,GWh,BR,2040,4711.09071
Power,Power generation by type,Energy,Electricity generation,Paraíba do Sul,Hydropower,Run-of-river,GWh,BR,2045,4711.09071
Power,Power generation by type,Energy,Electricity generation,Paraíba do Sul,Hydropower,Run-of-river,GWh,BR,2050,4711.09071
Power,Power generation by type,Energy,Electricity generation,São Francisco,Hydropower,Run-of-river,GWh,BR,2025,26066.37295
Power,Power generation by type,Energy,Electricity generation,São Francisco,Hydropower,Run-of-river,GWh,BR,2030,26066.37295
Power,Power generation by type,Energy,Electricity generation,São Francisco,Hydropower,Run-of-river,GWh,BR,2035,26066.37295
Power,Power generation by type,Energy,Electricity generation,São Francisco,Hydropower,Run-of-river,GWh,BR,2040,26066.37295
Power,Power generation by type,Energy,Electricity generation,São Francisco,Hydropower,Run-of-river,GWh,BR,2045,26066.37295
Power,Power generation by type,Energy,Electricity generation,São Francisco,Hydropower,Run-of-river,GWh,BR,2050,26066.37295
Power,Power generation by type,Energy,Electricity generation,Tietê,Hydropower,Run-of-river,GWh,BR,2025,11540.03549
Power,Power generation by type,Energy,Electricity generation,Tietê,Hydropower,Run-of-river,GWh,BR,2030,11540.03549
Power,Power generation by type,Energy,Electricity generation,Tietê,Hydropower,Run-of-river,GWh,BR,2035,11540.03549
Power,Power generation by type,Energy,Electricity generation,Tietê,Hydropower,Run-of-river,GWh,BR,2040,11540.03549
Power,Power generation by type,Energy,Electricity generation,Tietê,Hydropower,Run-of-river,GWh,BR,2045,11540.03549
